,date,store,product,category,forecast_qty,unit_price,forecast_revenue,model
274,2025-01-05,Store_Bangalore,Non-Stick Pan,Home & Kitchen,63.53,800.0,50821.86,RandomForest
275,2025-01-06,Store_Bangalore,Non-Stick Pan,Home & Kitchen,51.69,800.0,41351.71,RandomForest
276,2025-01-07,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.97,800.0,42376.07,RandomForest
277,2025-01-08,Store_Bangalore,Non-Stick Pan,Home & Kitchen,53.13,800.0,42506.65,RandomForest
278,2025-01-09,Store_Bangalore,Non-Stick Pan,Home & Kitchen,53.13,800.0,42506.65,RandomForest
279,2025-01-10,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.82,800.0,42257.43,RandomForest
280,2025-01-11,Store_Bangalore,Non-Stick Pan,Home & Kitchen,64.39,800.0,51512.27,RandomForest
281,2025-01-12,Store_Bangalore,Non-Stick Pan,Home & Kitchen,63.62,800.0,50893.75,RandomForest
282,2025-01-13,Store_Bangalore,Non-Stick Pan,Home & Kitchen,51.8,800.0,41438.08,RandomForest
283,2025-01-14,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.98,800.0,42381.84,RandomForest
284,2025-01-15,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.88,800.0,42302.21,RandomForest
285,2025-01-16,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.88,800.0,42302.21,RandomForest
286,2025-01-17,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.88,800.0,42302.21,RandomForest
287,2025-01-18,Store_Bangalore,Non-Stick Pan,Home & Kitchen,64.45,800.0,51557.04,RandomForest
288,2025-01-19,Store_Bangalore,Non-Stick Pan,Home & Kitchen,63.67,800.0,50938.53,RandomForest
289,2025-01-20,Store_Bangalore,Non-Stick Pan,Home & Kitchen,51.7,800.0,41358.45,RandomForest
290,2025-01-21,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.92,800.0,42333.17,RandomForest
291,2025-01-22,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.92,800.0,42333.17,RandomForest
292,2025-01-23,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.92,800.0,42333.17,RandomForest
293,2025-01-24,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.92,800.0,42333.17,RandomForest
294,2025-01-25,Store_Bangalore,Non-Stick Pan,Home & Kitchen,64.49,800.0,51591.09,RandomForest
295,2025-01-26,Store_Bangalore,Non-Stick Pan,Home & Kitchen,63.88,800.0,51101.17,RandomForest
296,2025-01-27,Store_Bangalore,Non-Stick Pan,Home & Kitchen,51.74,800.0,41389.41,RandomForest
297,2025-01-28,Store_Bangalore,Non-Stick Pan,Home & Kitchen,52.77,800.0,42217.34,RandomForest
298,2025-01-29,Store_Bangalore,Non-Stick Pan,Home & Kitchen,51.92,800.0,41536.48,RandomForest
299,2025-01-30,Store_Bangalore,Non-Stick Pan,Home & Kitchen,48.03,800.0,38423.07,RandomForest
300,2025-01-01,Store_Bangalore,Pressure Cooker,Home & Kitchen,32.39,1500.0,48587.86,RandomForest
301,2025-01-02,Store_Bangalore,Pressure Cooker,Home & Kitchen,32.56,1500.0,48836.66,RandomForest
302,2025-01-03,Store_Bangalore,Pressure Cooker,Home & Kitchen,32.56,1500.0,48836.66,RandomForest
303,2025-01-04,Store_Bangalore,Pressure Cooker,Home & Kitchen,41.1,1500.0,61655.63,RandomForest
304,2025-01-05,Store_Bangalore,Pressure Cooker,Home & Kitchen,40.49,1500.0,60732.14,RandomForest
305,2025-01-06,Store_Bangalore,Pressure Cooker,Home & Kitchen,33.66,1500.0,50484.43,RandomForest
306,2025-01-07,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.37,1500.0,51556.48,RandomForest
307,2025-01-08,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.53,1500.0,51801.33,RandomForest
308,2025-01-09,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.53,1500.0,51801.33,RandomForest
309,2025-01-10,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.22,1500.0,51334.03,RandomForest
310,2025-01-11,Store_Bangalore,Pressure Cooker,Home & Kitchen,42.0,1500.0,63002.94,RandomForest
311,2025-01-12,Store_Bangalore,Pressure Cooker,Home & Kitchen,41.23,1500.0,61843.23,RandomForest
312,2025-01-13,Store_Bangalore,Pressure Cooker,Home & Kitchen,33.76,1500.0,50646.37,RandomForest
313,2025-01-14,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.38,1500.0,51567.3,RandomForest
314,2025-01-15,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.38,1500.0,51567.3,RandomForest
315,2025-01-16,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.38,1500.0,51567.3,RandomForest
316,2025-01-17,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.38,1500.0,51567.3,RandomForest
317,2025-01-18,Store_Bangalore,Pressure Cooker,Home & Kitchen,42.16,1500.0,63236.21,RandomForest
318,2025-01-19,Store_Bangalore,Pressure Cooker,Home & Kitchen,41.38,1500.0,62076.5,RandomForest
319,2025-01-20,Store_Bangalore,Pressure Cooker,Home & Kitchen,33.76,1500.0,50646.37,RandomForest
320,2025-01-21,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.42,1500.0,51625.35,RandomForest
321,2025-01-22,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.42,1500.0,51625.35,RandomForest
322,2025-01-23,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.42,1500.0,51625.35,RandomForest
323,2025-01-24,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.42,1500.0,51625.35,RandomForest
324,2025-01-25,Store_Bangalore,Pressure Cooker,Home & Kitchen,42.2,1500.0,63300.06,RandomForest
325,2025-01-26,Store_Bangalore,Pressure Cooker,Home & Kitchen,41.59,1500.0,62381.45,RandomForest
326,2025-01-27,Store_Bangalore,Pressure Cooker,Home & Kitchen,33.8,1500.0,50704.42,RandomForest
327,2025-01-28,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.27,1500.0,51408.17,RandomForest
328,2025-01-29,Store_Bangalore,Pressure Cooker,Home & Kitchen,34.27,1500.0,51408.17,RandomForest
329,2025-01-30,Store_Bangalore,Pressure Cooker,Home & Kitchen,30.38,1500.0,45570.55,RandomForest
330,2025-01-01,Store_Bangalore,Rice (5kg),Grocery,197.74,250.0,49433.98,RandomForest
331,2025-01-02,Store_Bangalore,Rice (5kg),Grocery,196.43,250.0,49107.89,RandomForest
332,2025-01-03,Store_Bangalore,Rice (5kg),Grocery,200.39,250.0,50098.38,RandomForest
333,2025-01-04,Store_Bangalore,Rice (5kg),Grocery,249.98,250.0,62494.29,RandomForest
334,2025-01-05,Store_Bangalore,Rice (5kg),Grocery,247.67,250.0,61918.17,RandomForest
335,2025-01-06,Store_Bangalore,Rice (5kg),Grocery,201.55,250.0,50386.9,RandomForest
336,2025-01-07,Store_Bangalore,Rice (5kg),Grocery,201.97,250.0,50492.98,RandomForest
337,2025-01-08,Store_Bangalore,Rice (5kg),Grocery,202.14,250.0,50533.79,RandomForest
338,2025-01-09,Store_Bangalore,Rice (5kg),Grocery,201.95,250.0,50486.62,RandomForest
339,2025-01-10,Store_Bangalore,Rice (5kg),Grocery,205.47,250.0,51366.54,RandomForest
340,2025-01-11,Store_Bangalore,Rice (5kg),Grocery,253.2,250.0,63300.3,RandomForest
341,2025-01-12,Store_Bangalore,Rice (5kg),Grocery,250.74,250.0,62684.81,RandomForest
342,2025-01-13,Store_Bangalore,Rice (5kg),Grocery,206.48,250.0,51621.15,RandomForest
343,2025-01-14,Store_Bangalore,Rice (5kg),Grocery,206.81,250.0,51702.05,RandomForest
344,2025-01-15,Store_Bangalore,Rice (5kg),Grocery,206.81,250.0,51702.05,RandomForest
345,2025-01-16,Store_Bangalore,Rice (5kg),Grocery,206.32,250.0,51580.74,RandomForest
346,2025-01-17,Store_Bangalore,Rice (5kg),Grocery,206.32,250.0,51580.74,RandomForest
347,2025-01-18,Store_Bangalore,Rice (5kg),Grocery,254.06,250.0,63514.52,RandomForest
348,2025-01-19,Store_Bangalore,Rice (5kg),Grocery,251.6,250.0,62899.02,RandomForest
349,2025-01-20,Store_Bangalore,Rice (5kg),Grocery,207.19,250.0,51796.47,RandomForest
350,2025-01-21,Store_Bangalore,Rice (5kg),Grocery,207.36,250.0,51840.88,RandomForest
351,2025-01-22,Store_Bangalore,Rice (5kg),Grocery,207.36,250.0,51840.88,RandomForest
352,2025-01-23,Store_Bangalore,Rice (5kg),Grocery,206.18,250.0,51544.25,RandomForest
353,2025-01-24,Store_Bangalore,Rice (5kg),Grocery,206.18,250.0,51544.25,RandomForest
354,2025-01-25,Store_Bangalore,Rice (5kg),Grocery,253.62,250.0,63405.08,RandomForest
355,2025-01-26,Store_Bangalore,Rice (5kg),Grocery,251.69,250.0,62921.41,RandomForest
356,2025-01-27,Store_Bangalore,Rice (5kg),Grocery,207.41,250.0,51851.63,RandomForest
357,2025-01-28,Store_Bangalore,Rice (5kg),Grocery,207.73,250.0,51932.53,RandomForest
358,2025-01-29,Store_Bangalore,Rice (5kg),Grocery,207.73,250.0,51932.53,RandomForest
359,2025-01-30,Store_Bangalore,Rice (5kg),Grocery,200.83,250.0,50208.65,RandomForest
360,2025-01-01,Store_Bangalore,Shampoo (200ml),Personal Care,158.2,180.0,28476.09,RandomForest
361,2025-01-02,Store_Bangalore,Shampoo (200ml),Personal Care,159.11,180.0,28639.01,RandomForest
362,2025-01-03,Store_Bangalore,Shampoo (200ml),Personal Care,161.34,180.0,29041.77,RandomForest
363,2025-01-04,Store_Bangalore,Shampoo (200ml),Personal Care,208.13,180.0,37462.8,RandomForest
364,2025-01-05,Store_Bangalore,Shampoo (200ml),Personal Care,206.12,180.0,37100.87,RandomForest
365,2025-01-06,Store_Bangalore,Shampoo (200ml),Personal Care,164.5,180.0,29610.07,RandomForest
366,2025-01-07,Store_Bangalore,Shampoo (200ml),Personal Care,168.77,180.0,30377.99,RandomForest
367,2025-01-08,Store_Bangalore,Shampoo (200ml),Personal Care,168.93,180.0,30407.38,RandomForest
368,2025-01-09,Store_Bangalore,Shampoo (200ml),Personal Care,168.8,180.0,30384.2,RandomForest
369,2025-01-10,Store_Bangalore,Shampoo (200ml),Personal Care,169.82,180.0,30567.96,RandomForest
370,2025-01-11,Store_Bangalore,Shampoo (200ml),Personal Care,208.55,180.0,37538.66,RandomForest
371,2025-01-12,Store_Bangalore,Shampoo (200ml),Personal Care,206.38,180.0,37148.38,RandomForest
372,2025-01-13,Store_Bangalore,Shampoo (200ml),Personal Care,165.94,180.0,29869.34,RandomForest
373,2025-01-14,Store_Bangalore,Shampoo (200ml),Personal Care,170.11,180.0,30619.13,RandomForest
374,2025-01-15,Store_Bangalore,Shampoo (200ml),Personal Care,170.11,180.0,30619.13,RandomForest
375,2025-01-16,Store_Bangalore,Shampoo (200ml),Personal Care,169.98,180.0,30595.96,RandomForest
376,2025-01-17,Store_Bangalore,Shampoo (200ml),Personal Care,169.98,180.0,30595.96,RandomForest
377,2025-01-18,Store_Bangalore,Shampoo (200ml),Personal Care,209.09,180.0,37636.84,RandomForest
378,2025-01-19,Store_Bangalore,Shampoo (200ml),Personal Care,206.93,180.0,37246.56,RandomForest
379,2025-01-20,Store_Bangalore,Shampoo (200ml),Personal Care,166.33,180.0,29939.52,RandomForest
380,2025-01-21,Store_Bangalore,Shampoo (200ml),Personal Care,170.61,180.0,30709.21,RandomForest
381,2025-01-22,Store_Bangalore,Shampoo (200ml),Personal Care,170.61,180.0,30709.21,RandomForest
382,2025-01-23,Store_Bangalore,Shampoo (200ml),Personal Care,170.48,180.0,30686.04,RandomForest
383,2025-01-24,Store_Bangalore,Shampoo (200ml),Personal Care,170.48,180.0,30686.04,RandomForest
384,2025-01-25,Store_Bangalore,Shampoo (200ml),Personal Care,209.94,180.0,37789.46,RandomForest
385,2025-01-26,Store_Bangalore,Shampoo (200ml),Personal Care,207.93,180.0,37428.11,RandomForest
386,2025-01-27,Store_Bangalore,Shampoo (200ml),Personal Care,166.44,180.0,29959.42,RandomForest
387,2025-01-28,Store_Bangalore,Shampoo (200ml),Personal Care,170.61,180.0,30709.21,RandomForest
388,2025-01-29,Store_Bangalore,Shampoo (200ml),Personal Care,170.61,180.0,30709.21,RandomForest
389,2025-01-30,Store_Bangalore,Shampoo (200ml),Personal Care,160.5,180.0,28890.68,RandomForest
390,2025-01-01,Store_Bangalore,Smart Watch,Electronics,54.69,8000.0,437556.03,RandomForest
391,2025-01-02,Store_Bangalore,Smart Watch,Electronics,55.65,8000.0,445230.74,RandomForest
392,2025-01-03,Store_Bangalore,Smart Watch,Electronics,56.23,8000.0,449831.15,RandomForest
393,2025-01-04,Store_Bangalore,Smart Watch,Electronics,72.51,8000.0,580061.1,RandomForest
394,2025-01-05,Store_Bangalore,Smart Watch,Electronics,71.02,8000.0,568198.79,RandomForest
395,2025-01-06,Store_Bangalore,Smart Watch,Electronics,58.0,8000.0,464017.18,RandomForest
396,2025-01-07,Store_Bangalore,Smart Watch,Electronics,60.78,8000.0,486257.39,RandomForest
397,2025-01-08,Store_Bangalore,Smart Watch,Electronics,60.95,8000.0,487563.23,RandomForest
398,2025-01-09,Store_Bangalore,Smart Watch,Electronics,60.82,8000.0,486533.26,RandomForest
399,2025-01-10,Store_Bangalore,Smart Watch,Electronics,61.25,8000.0,490013.7,RandomForest
400,2025-01-11,Store_Bangalore,Smart Watch,Electronics,74.88,8000.0,599030.58,RandomForest
401,2025-01-12,Store_Bangalore,Smart Watch,Electronics,72.94,8000.0,583497.19,RandomForest
402,2025-01-13,Store_Bangalore,Smart Watch,Electronics,59.91,8000.0,479240.2,RandomForest
403,2025-01-14,Store_Bangalore,Smart Watch,Electronics,61.54,8000.0,492287.78,RandomForest
404,2025-01-15,Store_Bangalore,Smart Watch,Electronics,61.44,8000.0,491491.46,RandomForest
405,2025-01-16,Store_Bangalore,Smart Watch,Electronics,61.31,8000.0,490461.49,RandomForest
406,2025-01-17,Store_Bangalore,Smart Watch,Electronics,61.31,8000.0,490461.49,RandomForest
407,2025-01-18,Store_Bangalore,Smart Watch,Electronics,74.93,8000.0,599478.33,RandomForest
408,2025-01-19,Store_Bangalore,Smart Watch,Electronics,72.99,8000.0,583944.95,RandomForest
409,2025-01-20,Store_Bangalore,Smart Watch,Electronics,59.81,8000.0,478443.88,RandomForest
410,2025-01-21,Store_Bangalore,Smart Watch,Electronics,61.48,8000.0,491801.06,RandomForest
411,2025-01-22,Store_Bangalore,Smart Watch,Electronics,61.48,8000.0,491801.06,RandomForest
412,2025-01-23,Store_Bangalore,Smart Watch,Electronics,61.35,8000.0,490771.09,RandomForest
413,2025-01-24,Store_Bangalore,Smart Watch,Electronics,61.35,8000.0,490771.09,RandomForest
414,2025-01-25,Store_Bangalore,Smart Watch,Electronics,74.98,8000.0,599818.79,RandomForest
415,2025-01-26,Store_Bangalore,Smart Watch,Electronics,73.2,8000.0,585571.17,RandomForest
416,2025-01-27,Store_Bangalore,Smart Watch,Electronics,59.84,8000.0,478753.48,RandomForest
417,2025-01-28,Store_Bangalore,Smart Watch,Electronics,61.18,8000.0,489407.41,RandomForest
418,2025-01-29,Store_Bangalore,Smart Watch,Electronics,60.96,8000.0,487650.39,RandomForest
419,2025-01-30,Store_Bangalore,Smart Watch,Electronics,56.94,8000.0,455486.27,RandomForest
420,2025-01-01,Store_Bangalore,Smartphone,Electronics,44.17,15000.0,662484.34,RandomForest
421,2025-01-02,Store_Bangalore,Smartphone,Electronics,45.11,15000.0,676605.78,RandomForest
422,2025-01-03,Store_Bangalore,Smartphone,Electronics,45.68,15000.0,685231.53,RandomForest
423,2025-01-04,Store_Bangalore,Smartphone,Electronics,60.33,15000.0,904982.3,RandomForest
424,2025-01-05,Store_Bangalore,Smartphone,Electronics,60.02,15000.0,900268.42,RandomForest
425,2025-01-06,Store_Bangalore,Smartphone,Electronics,49.1,15000.0,736558.34,RandomForest
426,2025-01-07,Store_Bangalore,Smartphone,Electronics,50.19,15000.0,752888.89,RandomForest
427,2025-01-08,Store_Bangalore,Smartphone,Electronics,50.36,15000.0,755337.35,RandomForest
428,2025-01-09,Store_Bangalore,Smartphone,Electronics,50.36,15000.0,755337.35,RandomForest
429,2025-01-10,Store_Bangalore,Smartphone,Electronics,50.79,15000.0,761863.17,RandomForest
430,2025-01-11,Store_Bangalore,Smartphone,Electronics,62.57,15000.0,938537.81,RandomForest
431,2025-01-12,Store_Bangalore,Smartphone,Electronics,61.8,15000.0,926940.77,RandomForest
432,2025-01-13,Store_Bangalore,Smartphone,Electronics,50.11,15000.0,751672.95,RandomForest
433,2025-01-14,Store_Bangalore,Smartphone,Electronics,50.95,15000.0,764195.88,RandomForest
434,2025-01-15,Store_Bangalore,Smartphone,Electronics,50.95,15000.0,764195.88,RandomForest
435,2025-01-16,Store_Bangalore,Smartphone,Electronics,50.95,15000.0,764195.88,RandomForest
436,2025-01-17,Store_Bangalore,Smartphone,Electronics,50.95,15000.0,764195.88,RandomForest
437,2025-01-18,Store_Bangalore,Smartphone,Electronics,62.72,15000.0,940870.51,RandomForest
438,2025-01-19,Store_Bangalore,Smartphone,Electronics,61.95,15000.0,929273.47,RandomForest
439,2025-01-20,Store_Bangalore,Smartphone,Electronics,50.11,15000.0,751672.95,RandomForest
440,2025-01-21,Store_Bangalore,Smartphone,Electronics,50.99,15000.0,764776.38,RandomForest
441,2025-01-22,Store_Bangalore,Smartphone,Electronics,50.99,15000.0,764776.38,RandomForest
442,2025-01-23,Store_Bangalore,Smartphone,Electronics,50.99,15000.0,764776.38,RandomForest
443,2025-01-24,Store_Bangalore,Smartphone,Electronics,50.99,15000.0,764776.38,RandomForest
444,2025-01-25,Store_Bangalore,Smartphone,Electronics,62.77,15000.0,941509.04,RandomForest
445,2025-01-26,Store_Bangalore,Smartphone,Electronics,62.15,15000.0,932322.92,RandomForest
446,2025-01-27,Store_Bangalore,Smartphone,Electronics,50.15,15000.0,752253.46,RandomForest
447,2025-01-28,Store_Bangalore,Smartphone,Electronics,50.84,15000.0,762604.58,RandomForest
448,2025-01-29,Store_Bangalore,Smartphone,Electronics,50.62,15000.0,759310.17,RandomForest
449,2025-01-30,Store_Bangalore,Smartphone,Electronics,46.35,15000.0,695291.92,RandomForest
450,2025-01-01,Store_Bangalore,Sports Shoes,Clothing,44.86,1999.0,89667.02,RandomForest
451,2025-01-02,Store_Bangalore,Sports Shoes,Clothing,45.8,1999.0,91548.94,RandomForest
452,2025-01-03,Store_Bangalore,Sports Shoes,Clothing,45.8,1999.0,91548.94,RandomForest
453,2025-01-04,Store_Bangalore,Sports Shoes,Clothing,57.19,1999.0,114332.4,RandomForest
454,2025-01-05,Store_Bangalore,Sports Shoes,Clothing,56.58,1999.0,113101.7,RandomForest
455,2025-01-06,Store_Bangalore,Sports Shoes,Clothing,46.45,1999.0,92860.31,RandomForest
456,2025-01-07,Store_Bangalore,Sports Shoes,Clothing,47.73,1999.0,95419.93,RandomForest
457,2025-01-08,Store_Bangalore,Sports Shoes,Clothing,47.9,1999.0,95746.22,RandomForest
458,2025-01-09,Store_Bangalore,Sports Shoes,Clothing,47.9,1999.0,95746.22,RandomForest
459,2025-01-10,Store_Bangalore,Sports Shoes,Clothing,48.33,1999.0,96615.9,RandomForest
460,2025-01-11,Store_Bangalore,Sports Shoes,Clothing,58.22,1999.0,116374.29,RandomForest
461,2025-01-12,Store_Bangalore,Sports Shoes,Clothing,57.44,1999.0,114828.79,RandomForest
462,2025-01-13,Store_Bangalore,Sports Shoes,Clothing,47.31,1999.0,94568.54,RandomForest
463,2025-01-14,Store_Bangalore,Sports Shoes,Clothing,48.49,1999.0,96926.77,RandomForest
464,2025-01-15,Store_Bangalore,Sports Shoes,Clothing,48.39,1999.0,96727.8,RandomForest
465,2025-01-16,Store_Bangalore,Sports Shoes,Clothing,48.39,1999.0,96727.8,RandomForest
466,2025-01-17,Store_Bangalore,Sports Shoes,Clothing,48.39,1999.0,96727.8,RandomForest
467,2025-01-18,Store_Bangalore,Sports Shoes,Clothing,58.27,1999.0,116486.18,RandomForest
468,2025-01-19,Store_Bangalore,Sports Shoes,Clothing,57.5,1999.0,114940.68,RandomForest
469,2025-01-20,Store_Bangalore,Sports Shoes,Clothing,47.21,1999.0,94369.57,RandomForest
470,2025-01-21,Store_Bangalore,Sports Shoes,Clothing,48.43,1999.0,96805.16,RandomForest
471,2025-01-22,Store_Bangalore,Sports Shoes,Clothing,48.43,1999.0,96805.16,RandomForest
472,2025-01-23,Store_Bangalore,Sports Shoes,Clothing,48.43,1999.0,96805.16,RandomForest
473,2025-01-24,Store_Bangalore,Sports Shoes,Clothing,48.43,1999.0,96805.16,RandomForest
474,2025-01-25,Store_Bangalore,Sports Shoes,Clothing,58.31,1999.0,116571.27,RandomForest
475,2025-01-26,Store_Bangalore,Sports Shoes,Clothing,57.7,1999.0,115347.07,RandomForest
476,2025-01-27,Store_Bangalore,Sports Shoes,Clothing,47.25,1999.0,94446.93,RandomForest
477,2025-01-28,Store_Bangalore,Sports Shoes,Clothing,48.28,1999.0,96515.73,RandomForest
478,2025-01-29,Store_Bangalore,Sports Shoes,Clothing,48.28,1999.0,96515.73,RandomForest
479,2025-01-30,Store_Bangalore,Sports Shoes,Clothing,44.39,1999.0,88736.08,RandomForest
480,2025-01-01,Store_Bangalore,Toothpaste,Personal Care,307.49,80.0,24599.15,RandomForest
481,2025-01-02,Store_Bangalore,Toothpaste,Personal Care,303.31,80.0,24264.51,RandomForest
482,2025-01-03,Store_Bangalore,Toothpaste,Personal Care,308.83,80.0,24706.06,RandomForest
483,2025-01-04,Store_Bangalore,Toothpaste,Personal Care,388.48,80.0,31078.02,RandomForest
484,2025-01-05,Store_Bangalore,Toothpaste,Personal Care,397.5,80.0,31799.91,RandomForest
485,2025-01-06,Store_Bangalore,Toothpaste,Personal Care,312.3,80.0,24983.64,RandomForest
486,2025-01-07,Store_Bangalore,Toothpaste,Personal Care,310.04,80.0,24803.14,RandomForest
487,2025-01-08,Store_Bangalore,Toothpaste,Personal Care,310.05,80.0,24804.07,RandomForest
488,2025-01-09,Store_Bangalore,Toothpaste,Personal Care,313.15,80.0,25052.19,RandomForest
489,2025-01-10,Store_Bangalore,Toothpaste,Personal Care,315.61,80.0,25249.13,RandomForest
490,2025-01-11,Store_Bangalore,Toothpaste,Personal Care,388.76,80.0,31100.89,RandomForest
491,2025-01-12,Store_Bangalore,Toothpaste,Personal Care,397.63,80.0,31810.19,RandomForest
492,2025-01-13,Store_Bangalore,Toothpaste,Personal Care,317.77,80.0,25421.58,RandomForest
493,2025-01-14,Store_Bangalore,Toothpaste,Personal Care,320.57,80.0,25645.26,RandomForest
494,2025-01-15,Store_Bangalore,Toothpaste,Personal Care,320.57,80.0,25645.26,RandomForest
495,2025-01-16,Store_Bangalore,Toothpaste,Personal Care,319.18,80.0,25534.38,RandomForest
496,2025-01-17,Store_Bangalore,Toothpaste,Personal Care,319.18,80.0,25534.38,RandomForest
497,2025-01-18,Store_Bangalore,Toothpaste,Personal Care,390.81,80.0,31264.73,RandomForest
498,2025-01-19,Store_Bangalore,Toothpaste,Personal Care,399.68,80.0,31974.03,RandomForest
499,2025-01-20,Store_Bangalore,Toothpaste,Personal Care,321.34,80.0,25707.1,RandomForest
500,2025-01-21,Store_Bangalore,Toothpaste,Personal Care,320.79,80.0,25662.88,RandomForest
501,2025-01-22,Store_Bangalore,Toothpaste,Personal Care,320.79,80.0,25662.88,RandomForest
