,Unnamed: 0,date,store,category,product,unit_price,discount_pct,effective_price,demand,actual_sales,lost_sales,revenue,current_stock,reorder_point,reorder_qty,lead_time,is_promotion,stockout_flag
189,49509,2022-07-09,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,205,205,0,30750.0,1251,270,0,7,0,0
190,49510,2022-07-10,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,217,217,0,32550.0,1034,270,0,7,0,0
191,49511,2022-07-11,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,176,176,0,26400.0,858,270,0,7,0,0
192,49512,2022-07-12,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,191,191,0,28650.0,667,270,0,7,0,0
193,49513,2022-07-13,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,179,179,0,26850.0,488,270,0,7,0,0
194,49514,2022-07-14,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,207,207,0,31050.0,281,270,0,7,0,0
195,49515,2022-07-15,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,183,183,0,27450.0,2618,270,2520,7,0,0
196,49516,2022-07-16,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,296,296,0,44400.0,2322,270,0,7,0,0
197,49517,2022-07-17,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,194,194,0,29100.0,2128,270,0,7,0,0
198,49518,2022-07-18,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,205,205,0,30750.0,1923,270,0,7,0,0
199,49519,2022-07-19,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,171,171,0,25650.0,1752,270,0,7,0,0
200,49520,2022-07-20,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,158,158,0,23700.0,1594,270,0,7,0,0
201,49521,2022-07-21,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,180,180,0,27000.0,1414,270,0,7,0,0
202,49522,2022-07-22,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,173,173,0,25950.0,1241,270,0,7,0,0
203,49523,2022-07-23,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,219,219,0,32850.0,1022,270,0,7,0,0
204,49524,2022-07-24,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,242,242,0,36300.0,780,270,0,7,0,0
205,49525,2022-07-25,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,158,158,0,23700.0,622,270,0,7,0,0
206,49526,2022-07-26,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,176,176,0,26400.0,446,270,0,7,0,0
207,49527,2022-07-27,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,151,151,0,22650.0,295,270,0,7,0,0
208,49528,2022-07-28,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,153,153,0,22950.0,2662,270,2520,7,0,0
209,49529,2022-07-29,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,146,146,0,21900.0,2516,270,0,7,0,0
210,49530,2022-07-30,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,255,255,0,38250.0,2261,270,0,7,0,0
211,49531,2022-07-31,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,231,231,0,34650.0,2030,270,0,7,0,0
212,49532,2022-08-01,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,229,229,0,34350.0,1801,270,0,7,0,0
213,49533,2022-08-02,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,137,137,0,20550.0,1664,270,0,7,0,0
214,49534,2022-08-03,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,193,193,0,28950.0,1471,270,0,7,0,0
215,49535,2022-08-04,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,215,215,0,32250.0,1256,270,0,7,0,0
216,49536,2022-08-05,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,273,273,0,40950.0,983,270,0,7,0,0
217,49537,2022-08-06,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,337,337,0,50550.0,646,270,0,7,0,0
218,49538,2022-08-07,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,297,297,0,44550.0,349,270,0,7,0,0
219,49539,2022-08-08,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,212,212,0,31800.0,2657,270,2520,7,0,0
220,49540,2022-08-09,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,195,195,0,29250.0,2462,270,0,7,0,0
221,49541,2022-08-10,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,233,233,0,34950.0,2229,270,0,7,0,0
222,49542,2022-08-11,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,194,194,0,29100.0,2035,270,0,7,0,0
223,49543,2022-08-12,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.18,123.0,268,268,0,32964.0,1767,270,0,7,1,0
224,49544,2022-08-13,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.18,123.0,306,306,0,37638.0,1461,270,0,7,1,0
225,49545,2022-08-14,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.18,123.0,292,292,0,35916.0,1169,270,0,7,1,0
226,49546,2022-08-15,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.18,123.0,271,271,0,33333.0,898,270,0,7,1,0
227,49547,2022-08-16,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.18,123.0,344,344,0,42312.0,554,270,0,7,1,0
228,49548,2022-08-17,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.18,123.0,315,315,0,38745.0,2759,270,2520,7,1,0
229,49549,2022-08-18,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.18,123.0,306,306,0,37638.0,2453,270,0,7,1,0
230,49550,2022-08-19,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,207,207,0,31050.0,2246,270,0,7,0,0
231,49551,2022-08-20,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,287,287,0,43050.0,1959,270,0,7,0,0
232,49552,2022-08-21,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,234,234,0,35100.0,1725,270,0,7,0,0
233,49553,2022-08-22,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,197,197,0,29550.0,1528,270,0,7,0,0
234,49554,2022-08-23,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,181,181,0,27150.0,1347,270,0,7,0,0
235,49555,2022-08-24,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,230,230,0,34500.0,1117,270,0,7,0,0
236,49556,2022-08-25,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,172,172,0,25800.0,945,270,0,7,0,0
237,49557,2022-08-26,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,229,229,0,34350.0,716,270,0,7,0,0
238,49558,2022-08-27,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,286,286,0,42900.0,430,270,0,7,0,0
239,49559,2022-08-28,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,218,218,0,32700.0,2732,270,2520,7,0,0
240,49560,2022-08-29,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,236,236,0,35400.0,2496,270,0,7,0,0
241,49561,2022-08-30,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,232,232,0,34800.0,2264,270,0,7,0,0
242,49562,2022-08-31,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,223,223,0,33450.0,2041,270,0,7,0,0
243,49563,2022-09-01,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,199,199,0,29850.0,1842,270,0,7,0,0
244,49564,2022-09-02,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,199,199,0,29850.0,1643,270,0,7,0,0
245,49565,2022-09-03,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,198,198,0,29700.0,1445,270,0,7,0,0
246,49566,2022-09-04,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,239,239,0,35850.0,1206,270,0,7,0,0
247,49567,2022-09-05,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,169,169,0,25350.0,1037,270,0,7,0,0
248,49568,2022-09-06,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,175,175,0,26250.0,862,270,0,7,0,0
249,49569,2022-09-07,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,168,168,0,25200.0,694,270,0,7,0,0
250,49570,2022-09-08,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,195,195,0,29250.0,499,270,0,7,0,0
251,49571,2022-09-09,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,185,185,0,27750.0,314,270,0,7,0,0
252,49572,2022-09-10,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,268,268,0,40200.0,2566,270,2520,7,0,0
253,49573,2022-09-11,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,234,234,0,35100.0,2332,270,0,7,0,0
254,49574,2022-09-12,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,202,202,0,30300.0,2130,270,0,7,0,0
255,49575,2022-09-13,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,213,213,0,31950.0,1917,270,0,7,0,0
256,49576,2022-09-14,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,186,186,0,27900.0,1731,270,0,7,0,0
257,49577,2022-09-15,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,235,235,0,35250.0,1496,270,0,7,0,0
258,49578,2022-09-16,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,205,205,0,30750.0,1291,270,0,7,0,0
259,49579,2022-09-17,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,296,296,0,44400.0,995,270,0,7,0,0
260,49580,2022-09-18,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,173,173,0,25950.0,822,270,0,7,0,0
261,49581,2022-09-19,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,181,181,0,27150.0,641,270,0,7,0,0
262,49582,2022-09-20,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,154,154,0,23100.0,487,270,0,7,0,0
263,49583,2022-09-21,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,172,172,0,25800.0,315,270,0,7,0,0
264,49584,2022-09-22,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,172,172,0,25800.0,2663,270,2520,7,0,0
265,49585,2022-09-23,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,189,189,0,28350.0,2474,270,0,7,0,0
266,49586,2022-09-24,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,284,284,0,42600.0,2190,270,0,7,0,0
267,49587,2022-09-25,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,236,236,0,35400.0,1954,270,0,7,0,0
268,49588,2022-09-26,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,169,169,0,25350.0,1785,270,0,7,0,0
269,49589,2022-09-27,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,171,171,0,25650.0,1614,270,0,7,0,0
270,49590,2022-09-28,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,175,175,0,26250.0,1439,270,0,7,0,0
271,49591,2022-09-29,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,170,170,0,25500.0,1269,270,0,7,0,0
272,49592,2022-09-30,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,145,145,0,21750.0,1124,270,0,7,0,0
273,49593,2022-10-01,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,320,320,0,48000.0,804,270,0,7,0,0
274,49594,2022-10-02,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,349,349,0,52350.0,455,270,0,7,0,0
275,49595,2022-10-03,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,316,316,0,47400.0,2659,270,2520,7,0,0
276,49596,2022-10-04,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,207,207,0,31050.0,2452,270,0,7,0,0
277,49597,2022-10-05,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,156,156,0,23400.0,2296,270,0,7,0,0
278,49598,2022-10-06,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,264,264,0,39600.0,2032,270,0,7,0,0
279,49599,2022-10-07,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,274,274,0,41100.0,1758,270,0,7,0,0
280,49600,2022-10-08,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,342,342,0,51300.0,1416,270,0,7,0,0
281,49601,2022-10-09,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,320,320,0,48000.0,1096,270,0,7,0,0
282,49602,2022-10-10,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,247,247,0,37050.0,849,270,0,7,0,0
283,49603,2022-10-11,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,232,232,0,34800.0,617,270,0,7,0,0
284,49604,2022-10-12,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,271,271,0,40650.0,346,270,0,7,0,0
285,49605,2022-10-13,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,233,233,0,34950.0,2633,270,2520,7,0,0
286,49606,2022-10-14,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,209,209,0,31350.0,2424,270,0,7,0,0
287,49607,2022-10-15,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,292,292,0,43800.0,2132,270,0,7,0,0
288,49608,2022-10-16,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,398,398,0,59700.0,1734,270,0,7,0,0
289,49609,2022-10-17,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,332,332,0,49800.0,1402,270,0,7,0,0
290,49610,2022-10-18,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,284,284,0,42600.0,1118,270,0,7,0,0
291,49611,2022-10-19,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,267,267,0,40050.0,851,270,0,7,0,0
292,49612,2022-10-20,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,276,276,0,41400.0,575,270,0,7,0,0
293,49613,2022-10-21,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.3,105.0,489,489,0,51345.0,2606,270,2520,7,1,0
294,49614,2022-10-22,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.3,105.0,575,575,0,60375.0,2031,270,0,7,1,0
295,49615,2022-10-23,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.3,105.0,474,474,0,49770.0,1557,270,0,7,1,0
296,49616,2022-10-24,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.3,105.0,461,461,0,48405.0,1096,270,0,7,1,0
297,49617,2022-10-25,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.3,105.0,413,413,0,43365.0,683,270,0,7,1,0
298,49618,2022-10-26,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.3,105.0,451,451,0,47355.0,2752,270,2520,7,1,0
299,49619,2022-10-27,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.3,105.0,328,328,0,34440.0,2424,270,0,7,1,0
300,49620,2022-10-28,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,245,245,0,36750.0,2179,270,0,7,0,0
301,49621,2022-10-29,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,344,344,0,51600.0,1835,270,0,7,0,0
302,49622,2022-10-30,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,259,259,0,38850.0,1576,270,0,7,0,0
303,49623,2022-10-31,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,175,175,0,26250.0,1401,270,0,7,0,0
304,49624,2022-11-01,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,265,265,0,39750.0,1136,270,0,7,0,0
305,49625,2022-11-02,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,198,198,0,29700.0,938,270,0,7,0,0
306,49626,2022-11-03,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,261,261,0,39150.0,677,270,0,7,0,0
307,49627,2022-11-04,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,177,177,0,26550.0,500,270,0,7,0,0
308,49628,2022-11-05,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,301,301,0,45150.0,2719,270,2520,7,0,0
309,49629,2022-11-06,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,300,300,0,45000.0,2419,270,0,7,0,0
310,49630,2022-11-07,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,164,164,0,24600.0,2255,270,0,7,0,0
311,49631,2022-11-08,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.35,97.5,429,429,0,41827.5,1826,270,0,7,1,0
312,49632,2022-11-09,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.35,97.5,337,337,0,32857.5,1489,270,0,7,1,0
313,49633,2022-11-10,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.35,97.5,401,401,0,39097.5,1088,270,0,7,1,0
314,49634,2022-11-11,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.35,97.5,358,358,0,34905.0,730,270,0,7,1,0
315,49635,2022-11-12,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.35,97.5,482,482,0,46995.0,2768,270,2520,7,1,0
316,49636,2022-11-13,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.35,97.5,337,337,0,32857.5,2431,270,0,7,1,0
317,49637,2022-11-14,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.35,97.5,295,295,0,28762.5,2136,270,0,7,1,0
318,49638,2022-11-15,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,247,247,0,37050.0,1889,270,0,7,0,0
319,49639,2022-11-16,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,229,229,0,34350.0,1660,270,0,7,0,0
320,49640,2022-11-17,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,194,194,0,29100.0,1466,270,0,7,0,0
321,49641,2022-11-18,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,215,215,0,32250.0,1251,270,0,7,0,0
322,49642,2022-11-19,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,314,314,0,47100.0,937,270,0,7,0,0
323,49643,2022-11-20,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.06,141.0,314,314,0,44274.0,623,270,0,7,1,0
324,49644,2022-11-21,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,192,192,0,28800.0,431,270,0,7,0,0
325,49645,2022-11-22,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,274,274,0,41100.0,2677,270,2520,7,0,0
326,49646,2022-11-23,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,226,226,0,33900.0,2451,270,0,7,0,0
327,49647,2022-11-24,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,244,244,0,36600.0,2207,270,0,7,0,0
328,49648,2022-11-25,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,180,180,0,27000.0,2027,270,0,7,0,0
329,49649,2022-11-26,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,216,216,0,32400.0,1811,270,0,7,0,0
330,49650,2022-11-27,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,335,335,0,50250.0,1476,270,0,7,0,0
331,49651,2022-11-28,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,225,225,0,33750.0,1251,270,0,7,0,0
332,49652,2022-11-29,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,196,196,0,29400.0,1055,270,0,7,0,0
333,49653,2022-11-30,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,212,212,0,31800.0,843,270,0,7,0,0
334,49654,2022-12-01,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,180,180,0,27000.0,663,270,0,7,0,0
335,49655,2022-12-02,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,163,163,0,24450.0,500,270,0,7,0,0
336,49656,2022-12-03,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,241,241,0,36150.0,2779,270,2520,7,0,0
337,49657,2022-12-04,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,197,197,0,29550.0,2582,270,0,7,0,0
338,49658,2022-12-05,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,155,155,0,23250.0,2427,270,0,7,0,0
339,49659,2022-12-06,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,201,201,0,30150.0,2226,270,0,7,0,0
340,49660,2022-12-07,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,155,155,0,23250.0,2071,270,0,7,0,0
341,49661,2022-12-08,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,138,138,0,20700.0,1933,270,0,7,0,0
342,49662,2022-12-09,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,178,178,0,26700.0,1755,270,0,7,0,0
343,49663,2022-12-10,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,180,180,0,27000.0,1575,270,0,7,0,0
344,49664,2022-12-11,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.09,136.5,237,237,0,32350.5,1338,270,0,7,1,0
345,49665,2022-12-12,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,171,171,0,25650.0,1167,270,0,7,0,0
346,49666,2022-12-13,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,152,152,0,22800.0,1015,270,0,7,0,0
347,49667,2022-12-14,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,190,190,0,28500.0,825,270,0,7,0,0
348,49668,2022-12-15,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,213,213,0,31950.0,612,270,0,7,0,0
349,49669,2022-12-16,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,213,213,0,31950.0,399,270,0,7,0,0
350,49670,2022-12-17,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,254,254,0,38100.0,2665,270,2520,7,0,0
351,49671,2022-12-18,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,216,216,0,32400.0,2449,270,0,7,0,0
352,49672,2022-12-19,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,189,189,0,28350.0,2260,270,0,7,0,0
353,49673,2022-12-20,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,199,199,0,29850.0,2061,270,0,7,0,0
354,49674,2022-12-21,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,230,230,0,34500.0,1831,270,0,7,0,0
355,49675,2022-12-22,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.25,112.5,269,269,0,30262.5,1562,270,0,7,1,0
356,49676,2022-12-23,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.25,112.5,239,239,0,26887.5,1323,270,0,7,1,0
357,49677,2022-12-24,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.25,112.5,311,311,0,34987.5,1012,270,0,7,1,0
358,49678,2022-12-25,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.25,112.5,345,345,0,38812.5,667,270,0,7,1,0
359,49679,2022-12-26,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.25,112.5,247,247,0,27787.5,420,270,0,7,1,0
360,49680,2022-12-27,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.25,112.5,300,300,0,33750.0,2640,270,2520,7,1,0
361,49681,2022-12-28,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.25,112.5,298,298,0,33525.0,2342,270,0,7,1,0
362,49682,2022-12-29,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,215,215,0,32250.0,2127,270,0,7,0,0
363,49683,2022-12-30,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,215,215,0,32250.0,1912,270,0,7,0,0
364,49684,2022-12-31,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,140,140,0,21000.0,1772,270,0,7,0,0
365,49685,2023-01-01,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,199,199,0,29850.0,1573,270,0,7,0,0
366,49686,2023-01-02,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,178,178,0,26700.0,1395,270,0,7,0,0
367,49687,2023-01-03,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,159,159,0,23850.0,1236,270,0,7,0,0
368,49688,2023-01-04,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,169,169,0,25350.0,1067,270,0,7,0,0
369,49689,2023-01-05,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,225,225,0,33750.0,842,270,0,7,0,0
370,49690,2023-01-06,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,213,213,0,31950.0,629,270,0,7,0,0
371,49691,2023-01-07,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,226,226,0,33900.0,403,270,0,7,0,0
372,49692,2023-01-08,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,229,229,0,34350.0,2694,270,2520,7,0,0
373,49693,2023-01-09,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,151,151,0,22650.0,2543,270,0,7,0,0
374,49694,2023-01-10,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,196,196,0,29400.0,2347,270,0,7,0,0
375,49695,2023-01-11,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,149,149,0,22350.0,2198,270,0,7,0,0
376,49696,2023-01-12,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,217,217,0,32550.0,1981,270,0,7,0,0
377,49697,2023-01-13,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,164,164,0,24600.0,1817,270,0,7,0,0
378,49698,2023-01-14,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,195,195,0,29250.0,1622,270,0,7,0,0
379,49699,2023-01-15,Store_Bangalore,Grocery,Cooking Oil (1L),150.0,0.0,150.0,232,232,0,34800.0,1390,270,0,7,0,0
