,date,store,category,product,unit_price,discount_pct,effective_price,demand,actual_sales,lost_sales,revenue,current_stock,reorder_point,reorder_qty,lead_time,is_promotion,stockout_flag
219,2022-08-08,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,24,24,0,360000.0,105,37,0,9,0,0
220,2022-08-09,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,23,23,0,345000.0,82,37,0,9,0,0
221,2022-08-10,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,29,29,0,435000.0,53,37,0,9,0,0
222,2022-08-11,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,33,33,0,495000.0,470,37,450,9,0,0
223,2022-08-12,Store_Delhi,Electronics,Smartphone,15000,0.18,12300.0,31,31,0,381300.0,439,37,0,9,1,0
224,2022-08-13,Store_Delhi,Electronics,Smartphone,15000,0.18,12300.0,40,40,0,492000.0,399,37,0,9,1,0
225,2022-08-14,Store_Delhi,Electronics,Smartphone,15000,0.18,12300.0,46,46,0,565800.0,353,37,0,9,1,0
226,2022-08-15,Store_Delhi,Electronics,Smartphone,15000,0.18,12300.0,50,50,0,615000.0,303,37,0,9,1,0
227,2022-08-16,Store_Delhi,Electronics,Smartphone,15000,0.18,12300.0,34,34,0,418200.0,269,37,0,9,1,0
228,2022-08-17,Store_Delhi,Electronics,Smartphone,15000,0.18,12300.0,39,39,0,479700.0,230,37,0,9,1,0
229,2022-08-18,Store_Delhi,Electronics,Smartphone,15000,0.18,12300.0,42,42,0,516600.0,188,37,0,9,1,0
230,2022-08-19,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,162,37,0,9,0,0
231,2022-08-20,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,36,36,0,540000.0,126,37,0,9,0,0
232,2022-08-21,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,35,35,0,525000.0,91,37,0,9,0,0
233,2022-08-22,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,32,32,0,480000.0,59,37,0,9,0,0
234,2022-08-23,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,27,27,0,405000.0,482,37,450,9,0,0
235,2022-08-24,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,27,27,0,405000.0,455,37,0,9,0,0
236,2022-08-25,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,29,29,0,435000.0,426,37,0,9,0,0
237,2022-08-26,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,27,27,0,405000.0,399,37,0,9,0,0
238,2022-08-27,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,373,37,0,9,0,0
239,2022-08-28,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,34,34,0,510000.0,339,37,0,9,0,0
240,2022-08-29,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,23,23,0,345000.0,316,37,0,9,0,0
241,2022-08-30,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,25,25,0,375000.0,291,37,0,9,0,0
242,2022-08-31,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,19,19,0,285000.0,272,37,0,9,0,0
243,2022-09-01,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,29,29,0,435000.0,243,37,0,9,0,0
244,2022-09-02,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,21,21,0,315000.0,222,37,0,9,0,0
245,2022-09-03,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,39,39,0,585000.0,183,37,0,9,0,0
246,2022-09-04,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,25,25,0,375000.0,158,37,0,9,0,0
247,2022-09-05,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,22,22,0,330000.0,136,37,0,9,0,0
248,2022-09-06,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,21,21,0,315000.0,115,37,0,9,0,0
249,2022-09-07,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,30,30,0,450000.0,85,37,0,9,0,0
250,2022-09-08,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,27,27,0,405000.0,58,37,0,9,0,0
251,2022-09-09,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,25,25,0,375000.0,483,37,450,9,0,0
252,2022-09-10,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,21,21,0,315000.0,462,37,0,9,0,0
253,2022-09-11,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,38,38,0,570000.0,424,37,0,9,0,0
254,2022-09-12,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,23,23,0,345000.0,401,37,0,9,0,0
255,2022-09-13,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,375,37,0,9,0,0
256,2022-09-14,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,27,27,0,405000.0,348,37,0,9,0,0
257,2022-09-15,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,19,19,0,285000.0,329,37,0,9,0,0
258,2022-09-16,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,303,37,0,9,0,0
259,2022-09-17,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,36,36,0,540000.0,267,37,0,9,0,0
260,2022-09-18,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,37,37,0,555000.0,230,37,0,9,0,0
261,2022-09-19,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,28,28,0,420000.0,202,37,0,9,0,0
262,2022-09-20,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,27,27,0,405000.0,175,37,0,9,0,0
263,2022-09-21,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,17,17,0,255000.0,158,37,0,9,0,0
264,2022-09-22,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,16,16,0,240000.0,142,37,0,9,0,0
265,2022-09-23,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,25,25,0,375000.0,117,37,0,9,0,0
266,2022-09-24,Store_Delhi,Electronics,Smartphone,15000,0.15,12750.0,37,37,0,471750.0,80,37,0,9,1,0
267,2022-09-25,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,30,30,0,450000.0,50,37,0,9,0,0
268,2022-09-26,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,474,37,450,9,0,0
269,2022-09-27,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,25,25,0,375000.0,449,37,0,9,0,0
270,2022-09-28,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,24,24,0,360000.0,425,37,0,9,0,0
271,2022-09-29,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,33,33,0,495000.0,392,37,0,9,0,0
272,2022-09-30,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,22,22,0,330000.0,370,37,0,9,0,0
273,2022-10-01,Store_Delhi,Electronics,Smartphone,15000,0.11,13350.0,68,68,0,907800.0,302,37,0,9,1,0
274,2022-10-02,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,44,44,0,660000.0,258,37,0,9,0,0
275,2022-10-03,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,47,47,0,705000.0,211,37,0,9,0,0
276,2022-10-04,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,43,43,0,645000.0,168,37,0,9,0,0
277,2022-10-05,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,47,47,0,705000.0,121,37,0,9,0,0
278,2022-10-06,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,47,47,0,705000.0,74,37,0,9,0,0
279,2022-10-07,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,56,56,0,840000.0,468,37,450,9,0,0
280,2022-10-08,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,64,64,0,960000.0,404,37,0,9,0,0
281,2022-10-09,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,60,60,0,900000.0,344,37,0,9,0,0
282,2022-10-10,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,35,35,0,525000.0,309,37,0,9,0,0
283,2022-10-11,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,42,42,0,630000.0,267,37,0,9,0,0
284,2022-10-12,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,51,51,0,765000.0,216,37,0,9,0,0
285,2022-10-13,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,43,43,0,645000.0,173,37,0,9,0,0
286,2022-10-14,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,45,45,0,675000.0,128,37,0,9,0,0
287,2022-10-15,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,46,46,0,690000.0,82,37,0,9,0,0
288,2022-10-16,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,65,65,0,975000.0,467,37,450,9,0,0
289,2022-10-17,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,47,47,0,705000.0,420,37,0,9,0,0
290,2022-10-18,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,47,47,0,705000.0,373,37,0,9,0,0
291,2022-10-19,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,44,44,0,660000.0,329,37,0,9,0,0
292,2022-10-20,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,33,33,0,495000.0,296,37,0,9,0,0
293,2022-10-21,Store_Delhi,Electronics,Smartphone,15000,0.3,10500.0,84,84,0,882000.0,212,37,0,9,1,0
294,2022-10-22,Store_Delhi,Electronics,Smartphone,15000,0.3,10500.0,88,88,0,924000.0,124,37,0,9,1,0
295,2022-10-23,Store_Delhi,Electronics,Smartphone,15000,0.3,10500.0,115,115,0,1207500.0,459,37,450,9,1,0
296,2022-10-24,Store_Delhi,Electronics,Smartphone,15000,0.3,10500.0,88,88,0,924000.0,371,37,0,9,1,0
297,2022-10-25,Store_Delhi,Electronics,Smartphone,15000,0.3,10500.0,63,63,0,661500.0,308,37,0,9,1,0
298,2022-10-26,Store_Delhi,Electronics,Smartphone,15000,0.3,10500.0,63,63,0,661500.0,245,37,0,9,1,0
299,2022-10-27,Store_Delhi,Electronics,Smartphone,15000,0.3,10500.0,59,59,0,619500.0,186,37,0,9,1,0
300,2022-10-28,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,34,34,0,510000.0,152,37,0,9,0,0
301,2022-10-29,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,53,53,0,795000.0,99,37,0,9,0,0
302,2022-10-30,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,70,70,0,1050000.0,479,37,450,9,0,0
303,2022-10-31,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,48,48,0,720000.0,431,37,0,9,0,0
304,2022-11-01,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,60,60,0,900000.0,371,37,0,9,0,0
305,2022-11-02,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,61,61,0,915000.0,310,37,0,9,0,0
306,2022-11-03,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,46,46,0,690000.0,264,37,0,9,0,0
307,2022-11-04,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,61,61,0,915000.0,203,37,0,9,0,0
308,2022-11-05,Store_Delhi,Electronics,Smartphone,15000,0.1,13500.0,76,76,0,1026000.0,127,37,0,9,1,0
309,2022-11-06,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,43,43,0,645000.0,84,37,0,9,0,0
310,2022-11-07,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,39,39,0,585000.0,45,37,0,9,0,0
311,2022-11-08,Store_Delhi,Electronics,Smartphone,15000,0.35,9750.0,102,45,57,438750.0,450,37,450,9,1,1
312,2022-11-09,Store_Delhi,Electronics,Smartphone,15000,0.35,9750.0,91,91,0,887250.0,359,37,0,9,1,0
313,2022-11-10,Store_Delhi,Electronics,Smartphone,15000,0.35,9750.0,97,97,0,945750.0,262,37,0,9,1,0
314,2022-11-11,Store_Delhi,Electronics,Smartphone,15000,0.35,9750.0,87,87,0,848250.0,175,37,0,9,1,0
315,2022-11-12,Store_Delhi,Electronics,Smartphone,15000,0.35,9750.0,121,121,0,1179750.0,54,37,0,9,1,0
316,2022-11-13,Store_Delhi,Electronics,Smartphone,15000,0.35,9750.0,109,54,55,526500.0,450,37,450,9,1,1
317,2022-11-14,Store_Delhi,Electronics,Smartphone,15000,0.35,9750.0,86,86,0,838500.0,364,37,0,9,1,0
318,2022-11-15,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,48,48,0,720000.0,316,37,0,9,0,0
319,2022-11-16,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,68,68,0,1020000.0,248,37,0,9,0,0
320,2022-11-17,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,58,58,0,870000.0,190,37,0,9,0,0
321,2022-11-18,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,57,57,0,855000.0,133,37,0,9,0,0
322,2022-11-19,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,60,60,0,900000.0,73,37,0,9,0,0
323,2022-11-20,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,66,66,0,990000.0,457,37,450,9,0,0
324,2022-11-21,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,45,45,0,675000.0,412,37,0,9,0,0
325,2022-11-22,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,68,68,0,1020000.0,344,37,0,9,0,0
326,2022-11-23,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,49,49,0,735000.0,295,37,0,9,0,0
327,2022-11-24,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,48,48,0,720000.0,247,37,0,9,0,0
328,2022-11-25,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,44,44,0,660000.0,203,37,0,9,0,0
329,2022-11-26,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,61,61,0,915000.0,142,37,0,9,0,0
330,2022-11-27,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,87,87,0,1305000.0,55,37,0,9,0,0
331,2022-11-28,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,43,43,0,645000.0,462,37,450,9,0,0
332,2022-11-29,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,54,54,0,810000.0,408,37,0,9,0,0
333,2022-11-30,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,60,60,0,900000.0,348,37,0,9,0,0
334,2022-12-01,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,56,56,0,840000.0,292,37,0,9,0,0
335,2022-12-02,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,51,51,0,765000.0,241,37,0,9,0,0
336,2022-12-03,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,51,51,0,765000.0,190,37,0,9,0,0
337,2022-12-04,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,64,64,0,960000.0,126,37,0,9,0,0
338,2022-12-05,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,53,53,0,795000.0,73,37,0,9,0,0
339,2022-12-06,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,50,50,0,750000.0,473,37,450,9,0,0
340,2022-12-07,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,60,60,0,900000.0,413,37,0,9,0,0
341,2022-12-08,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,45,45,0,675000.0,368,37,0,9,0,0
342,2022-12-09,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,59,59,0,885000.0,309,37,0,9,0,0
343,2022-12-10,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,59,59,0,885000.0,250,37,0,9,0,0
344,2022-12-11,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,65,65,0,975000.0,185,37,0,9,0,0
345,2022-12-12,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,46,46,0,690000.0,139,37,0,9,0,0
346,2022-12-13,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,52,52,0,780000.0,87,37,0,9,0,0
347,2022-12-14,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,51,51,0,765000.0,486,37,450,9,0,0
348,2022-12-15,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,62,62,0,930000.0,424,37,0,9,0,0
349,2022-12-16,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,55,55,0,825000.0,369,37,0,9,0,0
350,2022-12-17,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,56,56,0,840000.0,313,37,0,9,0,0
351,2022-12-18,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,75,75,0,1125000.0,238,37,0,9,0,0
352,2022-12-19,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,44,44,0,660000.0,194,37,0,9,0,0
353,2022-12-20,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,43,43,0,645000.0,151,37,0,9,0,0
354,2022-12-21,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,52,52,0,780000.0,99,37,0,9,0,0
355,2022-12-22,Store_Delhi,Electronics,Smartphone,15000,0.25,11250.0,72,72,0,810000.0,477,37,450,9,1,0
356,2022-12-23,Store_Delhi,Electronics,Smartphone,15000,0.25,11250.0,36,36,0,405000.0,441,37,0,9,1,0
357,2022-12-24,Store_Delhi,Electronics,Smartphone,15000,0.25,11250.0,90,90,0,1012500.0,351,37,0,9,1,0
358,2022-12-25,Store_Delhi,Electronics,Smartphone,15000,0.25,11250.0,86,86,0,967500.0,265,37,0,9,1,0
359,2022-12-26,Store_Delhi,Electronics,Smartphone,15000,0.25,11250.0,85,85,0,956250.0,180,37,0,9,1,0
360,2022-12-27,Store_Delhi,Electronics,Smartphone,15000,0.25,11250.0,69,69,0,776250.0,111,37,0,9,1,0
361,2022-12-28,Store_Delhi,Electronics,Smartphone,15000,0.25,11250.0,104,104,0,1170000.0,457,37,450,9,1,0
362,2022-12-29,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,60,60,0,900000.0,397,37,0,9,0,0
363,2022-12-30,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,47,47,0,705000.0,350,37,0,9,0,0
364,2022-12-31,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,73,73,0,1095000.0,277,37,0,9,0,0
365,2023-01-01,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,44,44,0,660000.0,233,37,0,9,0,0
366,2023-01-02,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,33,33,0,495000.0,200,37,0,9,0,0
367,2023-01-03,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,34,34,0,510000.0,166,37,0,9,0,0
368,2023-01-04,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,37,37,0,555000.0,129,37,0,9,0,0
369,2023-01-05,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,43,43,0,645000.0,86,37,0,9,0,0
370,2023-01-06,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,34,34,0,510000.0,52,37,0,9,0,0
371,2023-01-07,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,38,38,0,570000.0,464,37,450,9,0,0
372,2023-01-08,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,46,46,0,690000.0,418,37,0,9,0,0
373,2023-01-09,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,32,32,0,480000.0,386,37,0,9,0,0
374,2023-01-10,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,42,42,0,630000.0,344,37,0,9,0,0
375,2023-01-11,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,34,34,0,510000.0,310,37,0,9,0,0
376,2023-01-12,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,32,32,0,480000.0,278,37,0,9,0,0
377,2023-01-13,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,39,39,0,585000.0,239,37,0,9,0,0
378,2023-01-14,Store_Delhi,Electronics,Smartphone,15000,0.05,14250.0,48,48,0,684000.0,191,37,0,9,1,0
379,2023-01-15,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,44,44,0,660000.0,147,37,0,9,0,0
380,2023-01-16,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,27,27,0,405000.0,120,37,0,9,0,0
381,2023-01-17,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,30,30,0,450000.0,90,37,0,9,0,0
382,2023-01-18,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,24,24,0,360000.0,66,37,0,9,0,0
383,2023-01-19,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,37,37,0,555000.0,479,37,450,9,0,0
384,2023-01-20,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,22,22,0,330000.0,457,37,0,9,0,0
385,2023-01-21,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,53,53,0,795000.0,404,37,0,9,0,0
386,2023-01-22,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,50,50,0,750000.0,354,37,0,9,0,0
387,2023-01-23,Store_Delhi,Electronics,Smartphone,15000,0.2,12000.0,40,40,0,480000.0,314,37,0,9,1,0
388,2023-01-24,Store_Delhi,Electronics,Smartphone,15000,0.2,12000.0,40,40,0,480000.0,274,37,0,9,1,0
389,2023-01-25,Store_Delhi,Electronics,Smartphone,15000,0.2,12000.0,57,57,0,684000.0,217,37,0,9,1,0
390,2023-01-26,Store_Delhi,Electronics,Smartphone,15000,0.2,12000.0,46,46,0,552000.0,171,37,0,9,1,0
391,2023-01-27,Store_Delhi,Electronics,Smartphone,15000,0.2,12000.0,53,53,0,636000.0,118,37,0,9,1,0
392,2023-01-28,Store_Delhi,Electronics,Smartphone,15000,0.2,12000.0,58,58,0,696000.0,60,37,0,9,1,0
393,2023-01-29,Store_Delhi,Electronics,Smartphone,15000,0.2,12000.0,60,60,0,720000.0,450,37,450,9,1,0
394,2023-01-30,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,36,36,0,540000.0,414,37,0,9,0,0
395,2023-01-31,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,30,30,0,450000.0,384,37,0,9,0,0
396,2023-02-01,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,20,20,0,300000.0,364,37,0,9,0,0
397,2023-02-02,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,20,20,0,300000.0,344,37,0,9,0,0
398,2023-02-03,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,25,25,0,375000.0,319,37,0,9,0,0
399,2023-02-04,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,29,29,0,435000.0,290,37,0,9,0,0
400,2023-02-05,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,35,35,0,525000.0,255,37,0,9,0,0
401,2023-02-06,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,24,24,0,360000.0,231,37,0,9,0,0
402,2023-02-07,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,20,20,0,300000.0,211,37,0,9,0,0
403,2023-02-08,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,21,21,0,315000.0,190,37,0,9,0,0
404,2023-02-09,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,25,25,0,375000.0,165,37,0,9,0,0
405,2023-02-10,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,22,22,0,330000.0,143,37,0,9,0,0
406,2023-02-11,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,32,32,0,480000.0,111,37,0,9,0,0
407,2023-02-12,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,41,41,0,615000.0,70,37,0,9,0,0
408,2023-02-13,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,44,37,0,9,0,0
409,2023-02-14,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,22,22,0,330000.0,472,37,450,9,0,0
410,2023-02-15,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,25,25,0,375000.0,447,37,0,9,0,0
411,2023-02-16,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,421,37,0,9,0,0
412,2023-02-17,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,25,25,0,375000.0,396,37,0,9,0,0
413,2023-02-18,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,32,32,0,480000.0,364,37,0,9,0,0
414,2023-02-19,Store_Delhi,Electronics,Smartphone,15000,0.06,14100.0,44,44,0,620400.0,320,37,0,9,1,0
415,2023-02-20,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,294,37,0,9,0,0
416,2023-02-21,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,27,27,0,405000.0,267,37,0,9,0,0
417,2023-02-22,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,22,22,0,330000.0,245,37,0,9,0,0
418,2023-02-23,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,27,27,0,405000.0,218,37,0,9,0,0
419,2023-02-24,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,27,27,0,405000.0,191,37,0,9,0,0
420,2023-02-25,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,165,37,0,9,0,0
421,2023-02-26,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,23,23,0,345000.0,142,37,0,9,0,0
422,2023-02-27,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,116,37,0,9,0,0
423,2023-02-28,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,20,20,0,300000.0,96,37,0,9,0,0
424,2023-03-01,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,19,19,0,285000.0,77,37,0,9,0,0
425,2023-03-02,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,26,26,0,390000.0,51,37,0,9,0,0
426,2023-03-03,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,24,24,0,360000.0,477,37,450,9,0,0
427,2023-03-04,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,21,21,0,315000.0,456,37,0,9,0,0
428,2023-03-05,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,30,30,0,450000.0,426,37,0,9,0,0
429,2023-03-06,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,33,33,0,495000.0,393,37,0,9,0,0
430,2023-03-07,Store_Delhi,Electronics,Smartphone,15000,0.15,12750.0,34,34,0,433500.0,359,37,0,9,1,0
431,2023-03-08,Store_Delhi,Electronics,Smartphone,15000,0.15,12750.0,41,41,0,522750.0,318,37,0,9,1,0
432,2023-03-09,Store_Delhi,Electronics,Smartphone,15000,0.15,12750.0,40,40,0,510000.0,278,37,0,9,1,0
433,2023-03-10,Store_Delhi,Electronics,Smartphone,15000,0.15,12750.0,42,42,0,535500.0,236,37,0,9,1,0
434,2023-03-11,Store_Delhi,Electronics,Smartphone,15000,0.15,12750.0,31,31,0,395250.0,205,37,0,9,1,0
435,2023-03-12,Store_Delhi,Electronics,Smartphone,15000,0.15,12750.0,34,34,0,433500.0,171,37,0,9,1,0
436,2023-03-13,Store_Delhi,Electronics,Smartphone,15000,0.15,12750.0,34,34,0,433500.0,137,37,0,9,1,0
437,2023-03-14,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,28,28,0,420000.0,109,37,0,9,0,0
438,2023-03-15,Store_Delhi,Electronics,Smartphone,15000,0.0,15000.0,25,25,0,375000.0,84,37,0,9,0,0
